article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
790635001,790635,Renate,275,Skirt,Garment Lower body,1010004,Check,43,Dark Red,4,Dark,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, pattern-weave skirt with a high waist, detachable belt, concealed zip in one side and a sewn-in wrapover. Lined."
790663003,790663,Sally Skirt,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Knee-length skirt in jersey crêpe with a high waist with concealed elastication, a wrapover front with a draped knot detail at one side and an asymmetric hem."
790663003,790663,Sally Skirt,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Knee-length skirt in jersey crêpe with a high waist with concealed elastication, a wrapover front with a draped knot detail at one side and an asymmetric hem."
790791005,790791,Paulina blouse,258,Blouse,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Satin blouse with a small stand-up collar, V-neck and pleat at the front. Long sleeves with two covered buttons at the cuffs, and a rounded hem. Slightly longer at the back."
791152003,791152,Daniel sweater,254,Top,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft knit containing some wool with long sleeves, and ribbing around the neckline, cuffs and hem."
791587001,791587,Speedy tee (C),254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
791587001,791587,Speedy tee (C),254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
791587015,791587,Speedy conscious tee,255,T-shirt,Garment Upper body,1010016,Solid,92,Green,2,Medium Dusty,12,Grey,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
791795006,791795,Waterloo,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Sleeveless blouse in satin with a draped neckline at the front and a concealed zip at the back of the neck.
792517002,792517,French LS,252,Sweater,Garment Upper body,1010011,Metallic,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in glittery jersey with long sleeves, a V-neck and a sewn-in wrapover front."
792517002,792517,French LS,252,Sweater,Garment Upper body,1010011,Metallic,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in glittery jersey with long sleeves, a V-neck and a sewn-in wrapover front."
792655001,792655,Marie long john rib set (J),297,Pyjama set,Nightwear,1010026,Other structure,17,Yellowish Brown,4,Dark,13,Brown,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas with a long-sleeved top and pair of leggings in jersey made from a soft cotton blend. Top with a V-neck and button placket. Leggings with covered elastication at the waist.
792655004,792655,Marie long john rib set (J),297,Pyjama set,Nightwear,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas with a long-sleeved top and pair of leggings in jersey made from a soft cotton blend. Top with a V-neck and button placket. Leggings with covered elastication at the waist.
792695001,792695,Vickan dress,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in patterned chiffon with frill trims and a V-neck with a concealed press-stud at the neckline. Sewn-in wrapover at the front, an elasticated seam at the waist, and long sleeves with narrow elastication and a frill at the cuffs. Lined."
792939001,792939,Elson boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in imitation leather with elastic gores in the sides and a loop at the back. Satin linings, imitation leather insoles and fluted soles. Heel 7 cm."
793185009,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
793852001,793852,King PU trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in imitation leather with a high waist, zip fly, side pockets and straight-cut legs that taper gently to the hems."
793856005,793856,Grape tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,T-shirt in jersey made from a silk and cotton blend with a ribbed turtle neck and straight-cut hem.
794007001,794007,Bon Jovi follow up,272,Trousers,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in stretch imitation leather with a high waist, a fly with visible press-studs and a small, zipped front pocket. Slim legs with seams front and back and a zip at the hems."
794282001,794282,Farang skirt,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Fitted, knee-length skirt in a textured weave with a high waist, concealed zip at the back and decorative sparkly stone buttons down the front. Lined."
794282001,794282,Farang skirt,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Fitted, knee-length skirt in a textured weave with a high waist, concealed zip at the back and decorative sparkly stone buttons down the front. Lined."
794321007,794321,SULIMA  jkt,262,Jacket,Garment Upper body,1010016,Solid,15,Greyish Beige,4,Dark,20,Khaki green,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Outdoor jacket in woven fabric with a double-layered hood, stand up collar and zip down the front with a chin guard. Padded front and back sections, zipped side pockets, long raglan sleeves with thumbholes at the cuffs and inset side panels in sturdy jersey lined with thermal fleece. Longer and rounded at the back. Partly lined."
794889001,794889,Pearl sunglasses,81,Sunglasses,Accessories,1010016,Solid,12,Light Beige,2,Medium Dusty,11,Beige,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round, rimless sunglasses with decorative plastic beads on the sidepieces and tinted, UV-protective lenses."
795417003,795417,ED Juanos,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fitted top in ribbed jersey with a slight sheen. V-neck front and back with a lace trim, and long sleeves."
795425003,795425,DIV Eucalyptus,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Top in soft, printed sweatshirt fabric with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
795440001,795440,Juan,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping, ribbed jersey with a sheen. V-neck, narrow shoulder straps and a lace trim at the top."
795440001,795440,Juan,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping, ribbed jersey with a sheen. V-neck, narrow shoulder straps and a lace trim at the top."
795440001,795440,Juan,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping, ribbed jersey with a sheen. V-neck, narrow shoulder straps and a lace trim at the top."
795440007,795440,Juan,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping, ribbed jersey with a sheen. V-neck, narrow shoulder straps and a lace trim at the top."
795440007,795440,Juan,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping, ribbed jersey with a sheen. V-neck, narrow shoulder straps and a lace trim at the top."
795833001,795833,Cool Ros earring pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in various sizes and designs. One pair of hoops and three pairs with pendants. Length from 1.7 cm to 5 cm.
796033003,796033,Grace Sweater,252,Sweater,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
796137001,796137,Railey Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in softly draping jersey with a sheen. V-neck with a wide lace trim, and narrow, adjustable shoulder straps."
796210004,796210,Enter(1),272,Trousers,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in superstretch twill with a high waist with concealed elastication, and slim legs with narrow hems."
796232001,796232,FF Iris leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,High-waisted leggings in jersey with a semi-matt coating. The polyester content of the leggings is recycled.
796239001,796239,FF Ribbie dress PI,265,Dress,Garment Full body,1010016,Solid,32,Orange,5,Bright,3,Orange,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Fitted, calf-length dress in a fine rib knit containing some wool with a turtle neck, long sleeves and skirt with a wrapover and slit at the front."
796314001,796314,HM+ Missy Elliot,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Tunic in a soft viscose weave with a collar, buttons down the front, long sleeves with two buttons at the cuffs, and a rounded hem with slits in the sides."
796314001,796314,HM+ Missy Elliot,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Tunic in a soft viscose weave with a collar, buttons down the front, long sleeves with two buttons at the cuffs, and a rounded hem with slits in the sides."
796685001,796685,Margareth leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in jersey with a slight sheen. High waist with wide elastication.
796685001,796685,Margareth leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in jersey with a slight sheen. High waist with wide elastication.
797065001,797065,Bugg blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Fitted jacket in woven fabric with notch lapels and a concealed hook-and-eye fastening at the front. Jetted front pockets, decorative slits at the cuffs and a single back vent. Lined."
797065001,797065,Bugg blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Fitted jacket in woven fabric with notch lapels and a concealed hook-and-eye fastening at the front. Jetted front pockets, decorative slits at the cuffs and a single back vent. Lined."
797078014,797078,Alison,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a cotton weave with a collar, buttons down the front and a yoke at the back. Sewn-on tie belt at the waist, flap chest pockets and long sleeves with buttoned cuffs. Unlined."
797492001,797492,LOGG Margot blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in airy satin with a small stand-up collar and V-neck with gathers and pleats at the front. Long sleeves, cuffs with a short slit, and a gently rounded hem. Slightly longer at the back."
797492001,797492,LOGG Margot blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in airy satin with a small stand-up collar and V-neck with gathers and pleats at the front. Long sleeves, cuffs with a short slit, and a gently rounded hem. Slightly longer at the back."
797565001,797565,Cactus wirless balboa,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired lace bra with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
797565002,797565,Cactus wirless balboa,306,Bra,Underwear,1010016,Solid,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired lace bra with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
797565002,797565,Cactus wirless balboa,306,Bra,Underwear,1010016,Solid,42,Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired lace bra with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
797710001,797710,Teddy turtleneck,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs, and ribbing at the cuffs and hem."
797710001,797710,Teddy turtleneck,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs, and ribbing at the cuffs and hem."
797710001,797710,Teddy turtleneck,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft fine knit containing some wool with a ribbed polo neck, long sleeves with decorative buttons at the cuffs, and ribbing at the cuffs and hem."
797892001,797892,ED Primo slacks,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Cigarette trousers in stretch twill with a regular waist that is elasticated at the back. Fake fly, diagonal side pockets, fake welt back pockets and ankle-length legs with creases."
797892001,797892,ED Primo slacks,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Cigarette trousers in stretch twill with a regular waist that is elasticated at the back. Fake fly, diagonal side pockets, fake welt back pockets and ankle-length legs with creases."
797988002,797988,Furby Roll Neck,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Fitted jumper in a soft rib knit with a foldover polo neck and long sleeves.
798516001,798516,Cruella Fur Coat,263,Coat,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted coat in soft faux fur with wide notch lapels, welt side pockets, a detachable faux fur belt with a large plastic buckle, and a single back vent. Lined."
798516001,798516,Cruella Fur Coat,263,Coat,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Double-breasted coat in soft faux fur with wide notch lapels, welt side pockets, a detachable faux fur belt with a large plastic buckle, and a single back vent. Lined."
798763005,798763,Minami,254,Top,Garment Upper body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted polo-neck top in stretch, ribbed jersey with long sleeves."
798952002,798952,MANDY RW ankle tights,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Ankle-length sports tights in fast-drying functional fabric. Regular waist with wide elastication and a key pocket in the waistband.
798966001,798966,Olympia,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in a viscose weave with a V-neck and sewn-in wrapover at the front. Long sleeves, cuffs with a covered button, and a seam at the waist with a knot detail at one side and elastication at the back."
799017001,799017,Austin shacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Shirt jacket in a sturdy, checked weave with a soft, brushed finish. Collar, press-studs down the front, a yoke at the back, flap chest pockets with a press-stud and side pockets. Long sleeves with press-studs at the cuffs. Unlined."
799017001,799017,Austin shacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Shirt jacket in a sturdy, checked weave with a soft, brushed finish. Collar, press-studs down the front, a yoke at the back, flap chest pockets with a press-stud and side pockets. Long sleeves with press-studs at the cuffs. Unlined."
799190002,799190,CAMILLA OL OFFER,252,Sweater,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Oversized top in sweatshirt fabric made from a cotton blend with a ribbed stand-up collar, low dropped shoulders and ribbing at the cuffs and hem. Soft brushed inside."
799190003,799190,CAMILLA OL OFFER,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Oversized top in sweatshirt fabric made from a cotton blend with a ribbed stand-up collar, low dropped shoulders and ribbing at the cuffs and hem. Soft brushed inside."
799365004,799365,Vintage Slim HW ankle consc.,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed denim with an extra-high waist and slim legs. The jeans are made partly from recycled cotton."
799365027,799365,Vintage Slim HW ankle consc.,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed denim with an extra-high waist and slim legs. The jeans are made partly from recycled cotton."
799421001,799421,Buckle Roo Cheeky V-Brief,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low, V-shaped waist and cutaway coverage at the back."
799573001,799573,Olivia tencel blouse,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Straight-cut blouse in a soft Tencel™ lyocell weave with a small stand-up collar, V-neck and long wide sleeves with a button and flounce at the cuffs."
799979001,799979,CONSCIOUS Tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Short-sleeved top in fast-drying, breathable functional fabric with a print motif at the top and at the front and back of the hem. The polyester content of the top is partly recycled."
800396003,800396,IRISH CAFE RACER JACKET,252,Sweater,Garment Upper body,1010026,Other structure,7,Grey,1,Dusty Light,12,Grey,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Cardigan in quilted jersey with a zip down the front, small stand-up collar with a press-stud, welt front pockets and ribbing at the cuffs and hem."
800436010,800436,HULDA tie,265,Dress,Garment Full body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Dress in an airy cotton weave with a rounded collar and button placket, long sleeves with narrow, buttoned cuffs, a seam at the waist with a tie detail, and a flared skirt. Unlined."
800436010,800436,HULDA tie,265,Dress,Garment Full body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Dress in an airy cotton weave with a rounded collar and button placket, long sleeves with narrow, buttoned cuffs, a seam at the waist with a tie detail, and a flared skirt. Unlined."
800530002,800530,Vino NW wide trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Trousers in imitation leather with a high waist, zip fly and button, front and back pockets and straight, wide legs. Brushed inside."
800808002,800808,Kirsten wrap cardigan,245,Cardigan,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,3,Orange,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Cardigan in a soft knit with long sleeves, a wrapover front and a detachable tie belt at the waist."
801273001,801273,Matey fluff,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, fluffy knit with a V-neck, dropped shoulders and ribbing at the cuffs and hem."
802023004,802023,Palermo,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,2,Blue,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted top in a rib-knit viscose blend with a round, ribbed neckline, long sleeves and overlocked edges at the cuffs and hem."
802087001,802087,Sand,275,Skirt,Garment Lower body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Knee-length skirt in a striped linen and viscose weave with buttons down the front.
802087001,802087,Sand,275,Skirt,Garment Lower body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Knee-length skirt in a striped linen and viscose weave with buttons down the front.
802461006,802461,Pleated scrunchie,78,Other accessories,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Pleated jersey hair elastic.
802703001,802703,LOGG Olivia tencel,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Straight-cut blouse in a soft Tencel™ lyocell weave with a small stand-up collar, V-neck and long wide sleeves with a button and flounce at the cuffs."
802842001,802842,Moscow,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fitted, calf-length dress in a soft rib knit with a round neckline and long sleeves."
802842001,802842,Moscow,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fitted, calf-length dress in a soft rib knit with a round neckline and long sleeves."
803080001,803080,COZY TÄBY,254,Top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Wide, ribbed top with a supersoft brushed finish. V-neck, low dropped shoulders, long sleeves, and ties at the hem."
803118001,803118,Heart,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short dress in a soft, fine knit with a ribbed turtle neck, long sleeves and a flared skirt."
803229002,803229,Darla Mesh Tee,255,T-shirt,Garment Upper body,1010028,Mesh,51,Light Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Short sports top in fast-drying functional fabric with gently dropped shoulders, short sleeves, and a mesh section at the back."
803250001,803250,Benny,275,Skirt,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short skirt in soft, gently draping twill made from a Tencel™ lyocell blend. High paper bag waist with pleats and a detachable tie belt. Patch front pockets with a flap, and a concealed zip at the back. Unlined."
803290002,803290,Cersei Utility Parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in a cotton weave with a collar, concealed buttons down the front and a yoke at the back. Flap chest pockets with a button, diagonal front pockets and buttoned cuffs. Unlined."
